GAZP,10,20160902,111000,135.1100000
GAZP,10,20160902,112000,135.3200000
GAZP,10,20160902,113000,135.1500000
GAZP,10,20160902,114000,135.2200000
GAZP,10,20160902,115000,135.3100000
GAZP,10,20160902,120000,135.1800000
GAZP,10,20160902,121000,135.2200000
GAZP,10,20160902,122000,135.2000000
GAZP,10,20160902,123000,135.1600000
GAZP,10,20160902,124000,135.1300000
GAZP,10,20160902,125000,135.2200000
GAZP,10,20160902,130000,135.0800000
GAZP,10,20160902,131000,135.1000000
GAZP,10,20160902,132000,135.2000000
GAZP,10,20160902,133000,135.1700000
GAZP,10,20160902,134000,135.1200000
GAZP,10,20160902,135000,135.1000000
GAZP,10,20160902,140000,135.4900000
GAZP,10,20160902,141000,135.6800000
GAZP,10,20160902,142000,135.6400000
GAZP,10,20160902,143000,135.5500000
GAZP,10,20160902,144000,135.6000000
GAZP,10,20160902,145000,135.6500000
GAZP,10,20160902,150000,135.6300000
GAZP,10,20160902,151000,135.6300000
GAZP,10,20160902,152000,135.6500000
GAZP,10,20160902,153000,135.7400000
GAZP,10,20160902,154000,135.9700000
GAZP,10,20160902,155000,135.9800000
GAZP,10,20160902,160000,135.8400000
GAZP,10,20160902,161000,135.9700000
GAZP,10,20160902,162000,135.7900000
GAZP,10,20160902,163000,135.8900000
GAZP,10,20160902,164000,136.2400000
GAZP,10,20160902,165000,136.0600000
GAZP,10,20160902,170000,135.8900000
GAZP,10,20160902,171000,135.9000000
GAZP,10,20160902,172000,135.4400000
GAZP,10,20160902,173000,135.4600000
GAZP,10,20160902,174000,135.5600000
GAZP,10,20160902,175000,135.3900000
GAZP,10,20160902,180000,135.3700000
GAZP,10,20160902,181000,135.5100000
GAZP,10,20160902,182000,135.5100000
GAZP,10,20160902,183000,135.5000000
GAZP,10,20160902,184000,135.5500000
GAZP,10,20160905,100000,136.0100000
GAZP,10,20160905,101000,136.2200000
GAZP,10,20160905,102000,137.1000000
GAZP,10,20160905,103000,136.9500000
GAZP,10,20160905,104000,136.7000000
GAZP,10,20160905,105000,136.9500000
GAZP,10,20160905,110000,136.6800000
GAZP,10,20160905,111000,136.5900000
GAZP,10,20160905,112000,136.6700000
GAZP,10,20160905,113000,136.4300000
GAZP,10,20160905,114000,136.5900000
GAZP,10,20160905,115000,136.4700000
GAZP,10,20160905,120000,136.5700000
GAZP,10,20160905,121000,136.5400000
GAZP,10,20160905,122000,136.3000000
GAZP,10,20160905,123000,136.3300000
GAZP,10,20160905,124000,136.0500000
GAZP,10,20160905,125000,136.0700000
GAZP,10,20160905,130000,136.0500000
GAZP,10,20160905,131000,136.1500000
GAZP,10,20160905,132000,136.1000000
GAZP,10,20160905,133000,136.1700000
GAZP,10,20160905,134000,136.2100000
GAZP,10,20160905,135000,136.0900000
GAZP,10,20160905,140000,136.0800000
GAZP,10,20160905,141000,136.0300000
GAZP,10,20160905,142000,136.0400000
GAZP,10,20160905,143000,136.1200000
GAZP,10,20160905,144000,136.0900000
GAZP,10,20160905,145000,136.2000000
GAZP,10,20160905,150000,136.2300000
GAZP,10,20160905,151000,136.1800000
GAZP,10,20160905,152000,136.2500000
GAZP,10,20160905,153000,136.3700000
GAZP,10,20160905,154000,136.4400000
GAZP,10,20160905,155000,136.5500000
GAZP,10,20160905,160000,136.3300000
GAZP,10,20160905,161000,136.2200000
GAZP,10,20160905,162000,136.2300000
GAZP,10,20160905,163000,136.1700000
GAZP,10,20160905,164000,136.2700000
GAZP,10,20160905,165000,136.2800000
GAZP,10,20160905,170000,135.9700000
GAZP,10,20160905,171000,136.0600000
GAZP,10,20160905,172000,136.0600000
GAZP,10,20160905,173000,136.0700000
GAZP,10,20160905,174000,135.9200000
GAZP,10,20160905,175000,136.0700000
GAZP,10,20160905,180000,136.1600000
GAZP,10,20160905,181000,136.1400000
GAZP,10,20160905,182000,136.2000000
GAZP,10,20160905,183000,136.1100000
GAZP,10,20160905,184000,136.0500000
GAZP,10,20160906,100000,136.9700000
GAZP,10,20160906,101000,136.8900000
GAZP,10,20160906,102000,137.3100000
GAZP,10,20160906,103000,137.4300000
GAZP,10,20160906,104000,137.4500000
GAZP,10,20160906,105000,137.4100000
GAZP,10,20160906,110000,137.3900000
GAZP,10,20160906,111000,137.3600000
GAZP,10,20160906,112000,137.4100000
GAZP,10,20160906,113000,137.6900000
GAZP,10,20160906,114000,137.8700000
GAZP,10,20160906,115000,138.4500000
GAZP,10,20160906,120000,138.2800000
GAZP,10,20160906,121000,138.4000000
GAZP,10,20160906,122000,139.1200000
GAZP,10,20160906,123000,139.7300000
GAZP,10,20160906,124000,139.8400000
GAZP,10,20160906,125000,140.3500000
GAZP,10,20160906,130000,140.0100000
GAZP,10,20160906,131000,140.1300000
GAZP,10,20160906,132000,140.0100000
GAZP,10,20160906,133000,140.1600000
GAZP,10,20160906,134000,140.0600000
GAZP,10,20160906,135000,140.3200000
GAZP,10,20160906,140000,140.1500000
GAZP,10,20160906,141000,140.1300000
GAZP,10,20160906,142000,140.3400000
GAZP,10,20160906,143000,140.4300000
GAZP,10,20160906,144000,140.6700000
GAZP,10,20160906,145000,140.5000000
GAZP,10,20160906,150000,140.4100000
GAZP,10,20160906,151000,141.0500000
GAZP,10,20160906,152000,140.7900000
GAZP,10,20160906,153000,140.6400000
GAZP,10,20160906,154000,140.5700000
GAZP,10,20160906,155000,140.1800000
GAZP,10,20160906,160000,140.5100000
GAZP,10,20160906,161000,140.4600000
GAZP,10,20160906,162000,140.7700000
GAZP,10,20160906,163000,140.7600000
GAZP,10,20160906,164000,140.8700000
GAZP,10,20160906,165000,140.8500000
GAZP,10,20160906,170000,141.0000000
GAZP,10,20160906,171000,140.8900000
GAZP,10,20160906,172000,140.9200000
GAZP,10,20160906,173000,140.7000000
GAZP,10,20160906,174000,140.4100000
GAZP,10,20160906,175000,140.7700000
GAZP,10,20160906,180000,140.8500000
GAZP,10,20160906,181000,141.1100000
GAZP,10,20160906,182000,141.1800000
GAZP,10,20160906,183000,141.3900000
GAZP,10,20160906,184000,141.4000000
GAZP,10,20160907,100000,142.6700000
GAZP,10,20160907,101000,142.5000000
GAZP,10,20160907,102000,142.2900000
GAZP,10,20160907,103000,142.4900000
GAZP,10,20160907,104000,141.8900000
GAZP,10,20160907,105000,142.0100000
GAZP,10,20160907,110000,142.1100000
GAZP,10,20160907,111000,141.9500000
GAZP,10,20160907,112000,142.3800000
GAZP,10,20160907,113000,142.6700000
GAZP,10,20160907,114000,142.6200000
GAZP,10,20160907,115000,142.5800000
GAZP,10,20160907,120000,142.4700000
GAZP,10,20160907,121000,142.5900000
GAZP,10,20160907,122000,142.4100000
GAZP,10,20160907,123000,142.3300000
GAZP,10,20160907,124000,142.1300000
GAZP,10,20160907,125000,142.3600000
GAZP,10,20160907,130000,142.4700000
GAZP,10,20160907,131000,142.5100000
GAZP,10,20160907,132000,142.5200000
GAZP,10,20160907,133000,142.4500000
GAZP,10,20160907,134000,142.4700000
GAZP,10,20160907,135000,141.9700000
GAZP,10,20160907,140000,142.1100000
GAZP,10,20160907,141000,142.0200000
GAZP,10,20160907,142000,141.8900000
GAZP,10,20160907,143000,142.0900000
GAZP,10,20160907,144000,142.0000000
GAZP,10,20160907,145000,142.0000000
GAZP,10,20160907,150000,141.8200000
GAZP,10,20160907,151000,141.8900000
GAZP,10,20160907,152000,142.0200000
GAZP,10,20160907,153000,141.9600000
GAZP,10,20160907,154000,142.9000000
GAZP,10,20160907,155000,142.8200000
GAZP,10,20160907,160000,143.1300000
GAZP,10,20160907,161000,143.1900000
GAZP,10,20160907,162000,143.4500000
GAZP,10,20160907,163000,143.3700000
GAZP,10,20160907,164000,143.0700000
GAZP,10,20160907,165000,143.1400000
GAZP,10,20160907,170000,143.3800000
GAZP,10,20160907,171000,143.2000000
GAZP,10,20160907,172000,143.2900000
GAZP,10,20160907,173000,142.9900000
GAZP,10,20160907,174000,142.7500000
GAZP,10,20160907,175000,142.9500000
GAZP,10,20160907,180000,143.1000000
GAZP,10,20160907,181000,142.9000000
GAZP,10,20160907,182000,142.7400000
GAZP,10,20160907,183000,142.9000000
GAZP,10,20160907,184000,143.0800000
GAZP,10,20160908,100000,143.2700000
GAZP,10,20160908,101000,143.3900000
GAZP,10,20160908,102000,143.3000000
GAZP,10,20160908,103000,142.9500000
GAZP,10,20160908,104000,143.2400000
GAZP,10,20160908,105000,143.0800000
GAZP,10,20160908,110000,142.4900000
GAZP,10,20160908,111000,142.5700000
GAZP,10,20160908,112000,142.4700000
GAZP,10,20160908,113000,142.2600000
GAZP,10,20160908,114000,142.2800000
GAZP,10,20160908,115000,142.3300000
GAZP,10,20160908,120000,142.2900000
GAZP,10,20160908,121000,142.2700000
GAZP,10,20160908,122000,142.5900000
GAZP,10,20160908,123000,142.2400000
GAZP,10,20160908,124000,142.2600000
GAZP,10,20160908,125000,142.3200000
GAZP,10,20160908,130000,142.2400000
GAZP,10,20160908,131000,142.0000000
GAZP,10,20160908,132000,141.8600000
GAZP,10,20160908,133000,141.5900000
GAZP,10,20160908,134000,141.6000000
GAZP,10,20160908,135000,141.7400000
GAZP,10,20160908,140000,141.8200000
GAZP,10,20160908,141000,141.8000000
GAZP,10,20160908,142000,141.7700000
GAZP,10,20160908,143000,141.2100000
GAZP,10,20160908,144000,141.4500000
GAZP,10,20160908,145000,141.3000000
GAZP,10,20160908,150000,141.3900000
GAZP,10,20160908,151000,141.5900000
GAZP,10,20160908,152000,141.5800000
GAZP,10,20160908,153000,141.7900000
GAZP,10,20160908,154000,141.9000000
GAZP,10,20160908,155000,141.8000000
GAZP,10,20160908,160000,141.4300000
GAZP,10,20160908,161000,141.4600000
GAZP,10,20160908,162000,141.4600000
GAZP,10,20160908,163000,141.5900000
GAZP,10,20160908,164000,141.7200000
GAZP,10,20160908,165000,141.5300000
GAZP,10,20160908,170000,141.2500000
GAZP,10,20160908,171000,141.1400000
GAZP,10,20160908,172000,140.8700000
GAZP,10,20160908,173000,140.9700000
GAZP,10,20160908,174000,141.1700000
GAZP,10,20160908,175000,141.0000000
GAZP,10,20160908,180000,141.6300000
GAZP,10,20160908,181000,141.7700000
GAZP,10,20160908,182000,141.4600000
GAZP,10,20160908,183000,141.2600000
GAZP,10,20160908,184000,141.4500000
GAZP,10,20160909,100000,140.4700000
GAZP,10,20160909,101000,140.1500000
GAZP,10,20160909,102000,140.1000000
GAZP,10,20160909,103000,140.1000000
GAZP,10,20160909,104000,140.0500000
GAZP,10,20160909,105000,139.9900000
GAZP,10,20160909,110000,139.7600000
GAZP,10,20160909,111000,139.6800000
GAZP,10,20160909,112000,139.6300000
GAZP,10,20160909,113000,139.8900000
GAZP,10,20160909,114000,139.9300000
GAZP,10,20160909,115000,140.0500000
GAZP,10,20160909,120000,139.9900000
GAZP,10,20160909,121000,139.8800000
GAZP,10,20160909,122000,139.9900000
GAZP,10,20160909,123000,139.9800000
GAZP,10,20160909,124000,139.8400000
GAZP,10,20160909,125000,139.7500000
GAZP,10,20160909,130000,139.6200000
GAZP,10,20160909,131000,139.5300000
GAZP,10,20160909,132000,139.3800000
GAZP,10,20160909,133000,139.3500000
GAZP,10,20160909,134000,139.5600000
GAZP,10,20160909,135000,139.3800000
GAZP,10,20160909,140000,139.2800000
GAZP,10,20160909,141000,139.4000000
GAZP,10,20160909,142000,139.4000000
GAZP,10,20160909,143000,139.6000000
GAZP,10,20160909,144000,139.3300000
GAZP,10,20160909,145000,139.2800000
GAZP,10,20160909,150000,139.1800000
GAZP,10,20160909,151000,139.1400000
GAZP,10,20160909,152000,138.9400000
GAZP,10,20160909,153000,138.9800000
GAZP,10,20160909,154000,138.9600000
GAZP,10,20160909,155000,138.8800000
GAZP,10,20160909,160000,139.0900000
GAZP,10,20160909,161000,138.9100000
GAZP,10,20160909,162000,138.6600000
GAZP,10,20160909,163000,138.7300000
GAZP,10,20160909,164000,138.8400000
GAZP,10,20160909,165000,138.7500000
GAZP,10,20160909,170000,139.2300000
GAZP,10,20160909,171000,139.0100000
GAZP,10,20160909,172000,139.0000000
GAZP,10,20160909,173000,138.9900000
GAZP,10,20160909,174000,139.1100000
GAZP,10,20160909,175000,139.1900000
GAZP,10,20160909,180000,139.1200000
GAZP,10,20160909,181000,138.9000000
GAZP,10,20160909,182000,139.0300000
GAZP,10,20160909,183000,138.7200000
GAZP,10,20160909,184000,138.5400000
GAZP,10,20160912,100000,137.3900000
GAZP,10,20160912,101000,136.9200000
GAZP,10,20160912,102000,137.0000000
GAZP,10,20160912,103000,137.0900000
GAZP,10,20160912,104000,137.1500000
GAZP,10,20160912,105000,137.0200000
GAZP,10,20160912,110000,136.6300000
GAZP,10,20160912,111000,136.7200000
GAZP,10,20160912,112000,137.1000000
GAZP,10,20160912,113000,137.0700000
GAZP,10,20160912,114000,137.1100000
GAZP,10,20160912,115000,136.8100000
GAZP,10,20160912,120000,136.6900000
GAZP,10,20160912,121000,136.8900000
GAZP,10,20160912,122000,136.9000000
GAZP,10,20160912,123000,136.9700000
GAZP,10,20160912,124000,136.9400000
GAZP,10,20160912,125000,136.9300000
GAZP,10,20160912,130000,136.8100000
GAZP,10,20160912,131000,137.0400000
GAZP,10,20160912,132000,137.3000000
GAZP,10,20160912,133000,137.5200000
GAZP,10,20160912,134000,137.5800000
GAZP,10,20160912,135000,137.5900000
GAZP,10,20160912,140000,137.7300000
GAZP,10,20160912,141000,137.7000000
GAZP,10,20160912,142000,137.7400000
GAZP,10,20160912,143000,137.4500000
GAZP,10,20160912,144000,137.6900000
GAZP,10,20160912,145000,137.8200000
GAZP,10,20160912,150000,137.7000000
GAZP,10,20160912,151000,137.9900000
GAZP,10,20160912,152000,138.1300000
GAZP,10,20160912,153000,138.3000000
GAZP,10,20160912,154000,138.2900000
GAZP,10,20160912,155000,138.4900000
GAZP,10,20160912,160000,138.1900000
GAZP,10,20160912,161000,138.3600000
GAZP,10,20160912,162000,138.2200000
GAZP,10,20160912,163000,138.7800000
GAZP,10,20160912,164000,139.0500000
GAZP,10,20160912,165000,139.3500000
GAZP,10,20160912,170000,138.9100000
GAZP,10,20160912,171000,138.7800000
GAZP,10,20160912,172000,138.7100000
GAZP,10,20160912,173000,138.9000000
GAZP,10,20160912,174000,138.9400000
GAZP,10,20160912,175000,138.8300000
GAZP,10,20160912,180000,138.7800000
GAZP,10,20160912,181000,138.9600000
GAZP,10,20160912,182000,139.1000000
GAZP,10,20160912,183000,138.9300000
GAZP,10,20160912,184000,138.9300000
GAZP,10,20160913,100000,138.9200000
GAZP,10,20160913,101000,139.0600000
GAZP,10,20160913,102000,139.1300000
GAZP,10,20160913,103000,139.3000000
GAZP,10,20160913,104000,139.2900000
GAZP,10,20160913,105000,139.5000000
GAZP,10,20160913,110000,138.8000000
GAZP,10,20160913,111000,138.7000000
GAZP,10,20160913,112000,138.8000000
GAZP,10,20160913,113000,139.0400000
GAZP,10,20160913,114000,139.0100000
GAZP,10,20160913,115000,138.9100000
GAZP,10,20160913,120000,139.0100000
GAZP,10,20160913,121000,139.1500000
GAZP,10,20160913,122000,139.0800000
GAZP,10,20160913,123000,139.0300000
GAZP,10,20160913,124000,139.1500000
GAZP,10,20160913,125000,139.0200000
GAZP,10,20160913,130000,138.9100000
GAZP,10,20160913,131000,139.0300000
GAZP,10,20160913,132000,139.2000000
GAZP,10,20160913,133000,139.2100000
GAZP,10,20160913,134000,139.3400000
GAZP,10,20160913,135000,139.3800000
GAZP,10,20160913,140000,139.4500000
GAZP,10,20160913,141000,139.5400000
GAZP,10,20160913,142000,139.2000000
GAZP,10,20160913,143000,139.2400000
GAZP,10,20160913,144000,139.3500000
GAZP,10,20160913,145000,139.2500000
GAZP,10,20160913,150000,139.2400000
GAZP,10,20160913,151000,139.0400000
GAZP,10,20160913,152000,138.3500000
GAZP,10,20160913,153000,138.5100000
GAZP,10,20160913,154000,138.1100000
GAZP,10,20160913,155000,138.3000000
GAZP,10,20160913,160000,138.3600000
GAZP,10,20160913,161000,138.4800000
GAZP,10,20160913,162000,138.4100000
GAZP,10,20160913,163000,138.4500000
GAZP,10,20160913,164000,138.4300000
GAZP,10,20160913,165000,138.2300000
GAZP,10,20160913,170000,138.3100000
GAZP,10,20160913,171000,138.3800000
GAZP,10,20160913,172000,138.4100000
GAZP,10,20160913,173000,138.4300000
GAZP,10,20160913,174000,138.5100000
GAZP,10,20160913,175000,138.3100000
GAZP,10,20160913,180000,138.1600000
GAZP,10,20160913,181000,138.3000000
GAZP,10,20160913,182000,138.2600000
GAZP,10,20160913,183000,138.2700000
GAZP,10,20160913,184000,138.4500000
GAZP,10,20160914,100000,138.0100000
GAZP,10,20160914,101000,137.9000000
GAZP,10,20160914,102000,137.7200000
GAZP,10,20160914,103000,137.9200000
GAZP,10,20160914,104000,138.0400000
GAZP,10,20160914,105000,137.8500000
GAZP,10,20160914,110000,138.2400000
GAZP,10,20160914,111000,138.4600000
GAZP,10,20160914,112000,138.5400000
GAZP,10,20160914,113000,138.7400000
GAZP,10,20160914,114000,138.4700000
GAZP,10,20160914,115000,138.4300000
GAZP,10,20160914,120000,138.3100000
GAZP,10,20160914,121000,138.2700000
GAZP,10,20160914,122000,138.2800000
GAZP,10,20160914,123000,138.3000000
GAZP,10,20160914,124000,138.4600000
GAZP,10,20160914,125000,138.3400000
GAZP,10,20160914,130000,138.1900000
GAZP,10,20160914,131000,138.0600000
GAZP,10,20160914,132000,138.3100000
GAZP,10,20160914,133000,138.5600000
GAZP,10,20160914,134000,138.6200000
GAZP,10,20160914,135000,138.8500000
GAZP,10,20160914,140000,138.7700000
GAZP,10,20160914,141000,139.3100000
GAZP,10,20160914,142000,139.2600000
GAZP,10,20160914,143000,139.2400000
GAZP,10,20160914,144000,139.3000000
GAZP,10,20160914,145000,139.3500000
GAZP,10,20160914,150000,139.3600000
GAZP,10,20160914,151000,139.3500000
GAZP,10,20160914,152000,139.2500000
GAZP,10,20160914,153000,139.1300000
GAZP,10,20160914,154000,139.3000000
GAZP,10,20160914,155000,139.2100000
GAZP,10,20160914,160000,139.0200000
GAZP,10,20160914,161000,138.9400000
GAZP,10,20160914,162000,139.0500000
GAZP,10,20160914,163000,138.9700000
GAZP,10,20160914,164000,138.7400000
GAZP,10,20160914,165000,138.8000000
GAZP,10,20160914,170000,139.1700000
GAZP,10,20160914,171000,138.9000000
GAZP,10,20160914,172000,139.1900000
GAZP,10,20160914,173000,139.4500000
GAZP,10,20160914,174000,139.1300000
GAZP,10,20160914,175000,139.0600000
GAZP,10,20160914,180000,139.3900000
GAZP,10,20160914,181000,139.2500000
GAZP,10,20160914,182000,139.2700000
GAZP,10,20160914,183000,139.0500000
GAZP,10,20160914,184000,139.3500000
GAZP,10,20160915,100000,138.6400000
GAZP,10,20160915,101000,138.4500000
GAZP,10,20160915,102000,138.4500000
GAZP,10,20160915,103000,138.3000000
GAZP,10,20160915,104000,138.1600000
GAZP,10,20160915,105000,138.1500000
GAZP,10,20160915,110000,138.1700000
GAZP,10,20160915,111000,137.9800000
GAZP,10,20160915,112000,138.0300000
GAZP,10,20160915,113000,138.1200000
GAZP,10,20160915,114000,138.1200000
GAZP,10,20160915,115000,138.4000000
GAZP,10,20160915,120000,138.2800000
GAZP,10,20160915,121000,138.1000000
GAZP,10,20160915,122000,137.9100000
GAZP,10,20160915,123000,137.6300000
GAZP,10,20160915,124000,137.6700000
GAZP,10,20160915,125000,137.4600000
GAZP,10,20160915,130000,137.4900000
GAZP,10,20160915,131000,137.6000000
GAZP,10,20160915,132000,137.7200000
GAZP,10,20160915,133000,137.8500000
GAZP,10,20160915,134000,137.7500000
GAZP,10,20160915,135000,137.5900000
GAZP,10,20160915,140000,137.7300000
GAZP,10,20160915,141000,137.4400000
GAZP,10,20160915,142000,137.6000000
GAZP,10,20160915,143000,137.4600000
GAZP,10,20160915,144000,137.4400000
GAZP,10,20160915,145000,137.4000000
GAZP,10,20160915,150000,137.2600000
GAZP,10,20160915,151000,137.4000000
GAZP,10,20160915,152000,137.4000000
GAZP,10,20160915,153000,137.3300000
GAZP,10,20160915,154000,137.3500000
GAZP,10,20160915,155000,137.3500000
GAZP,10,20160915,160000,137.3600000
GAZP,10,20160915,161000,137.5000000
GAZP,10,20160915,162000,137.4900000
GAZP,10,20160915,163000,137.4600000
GAZP,10,20160915,164000,137.4400000
GAZP,10,20160915,165000,137.4000000
GAZP,10,20160915,170000,137.3500000
GAZP,10,20160915,171000,137.2400000
GAZP,10,20160915,172000,137.0100000
GAZP,10,20160915,173000,136.9900000
GAZP,10,20160915,174000,137.2000000
GAZP,10,20160915,175000,137.4000000
GAZP,10,20160915,180000,137.3400000
GAZP,10,20160915,181000,137.4400000
GAZP,10,20160915,182000,137.4900000
GAZP,10,20160915,183000,137.3600000
GAZP,10,20160915,184000,137.6000000
GAZP,10,20160916,100000,137.5500000
GAZP,10,20160916,101000,137.4700000
GAZP,10,20160916,102000,137.2200000
GAZP,10,20160916,103000,137.3200000
GAZP,10,20160916,104000,137.2500000
GAZP,10,20160916,105000,137.2100000
GAZP,10,20160916,110000,137.1900000
GAZP,10,20160916,111000,137.1300000
GAZP,10,20160916,112000,136.9900000
GAZP,10,20160916,113000,137.0400000
GAZP,10,20160916,114000,137.3000000
GAZP,10,20160916,115000,137.4500000
GAZP,10,20160916,120000,137.3000000
GAZP,10,20160916,121000,137.4800000
GAZP,10,20160916,122000,137.4000000
GAZP,10,20160916,123000,137.4000000
GAZP,10,20160916,124000,137.1600000
GAZP,10,20160916,125000,137.2800000
GAZP,10,20160916,130000,137.2300000
GAZP,10,20160916,131000,137.2600000
GAZP,10,20160916,132000,137.4600000
GAZP,10,20160916,133000,137.3600000
GAZP,10,20160916,134000,137.2900000
GAZP,10,20160916,135000,136.9300000
GAZP,10,20160916,140000,136.8000000
GAZP,10,20160916,141000,136.8500000
GAZP,10,20160916,142000,136.7800000
GAZP,10,20160916,143000,136.7700000
GAZP,10,20160916,144000,136.7400000
GAZP,10,20160916,145000,136.7900000
GAZP,10,20160916,150000,136.9100000
GAZP,10,20160916,151000,136.9000000
GAZP,10,20160916,152000,136.9000000
GAZP,10,20160916,153000,136.7800000
GAZP,10,20160916,154000,136.7400000
GAZP,10,20160916,155000,136.8000000
GAZP,10,20160916,160000,136.9300000
GAZP,10,20160916,161000,137.0500000
GAZP,10,20160916,162000,137.0400000
GAZP,10,20160916,163000,137.0400000
GAZP,10,20160916,164000,137.2900000
GAZP,10,20160916,165000,137.2900000
GAZP,10,20160916,170000,137.1100000
GAZP,10,20160916,171000,137.3200000
GAZP,10,20160916,172000,137.5600000
GAZP,10,20160916,173000,137.4300000
GAZP,10,20160916,174000,137.2400000
GAZP,10,20160916,175000,136.9200000
GAZP,10,20160916,180000,136.9400000
GAZP,10,20160916,181000,136.7600000
GAZP,10,20160916,182000,136.2300000
GAZP,10,20160916,183000,135.5200000
GAZP,10,20160916,184000,136.4700000
GAZP,10,20160919,100000,136.9500000
GAZP,10,20160919,101000,137.6300000
GAZP,10,20160919,102000,137.5900000
GAZP,10,20160919,103000,137.5400000
GAZP,10,20160919,104000,137.8300000
GAZP,10,20160919,105000,137.9800000
GAZP,10,20160919,110000,137.7300000
GAZP,10,20160919,111000,137.6200000
GAZP,10,20160919,112000,137.3300000
GAZP,10,20160919,113000,137.4600000
GAZP,10,20160919,114000,137.1700000
GAZP,10,20160919,115000,137.1700000
GAZP,10,20160919,120000,137.5400000
GAZP,10,20160919,121000,137.3800000
GAZP,10,20160919,122000,137.3800000
GAZP,10,20160919,123000,137.2700000
GAZP,10,20160919,124000,137.1600000
GAZP,10,20160919,125000,137.1800000
GAZP,10,20160919,130000,136.8300000
GAZP,10,20160919,131000,136.8900000
GAZP,10,20160919,132000,136.8500000
GAZP,10,20160919,133000,136.8300000
GAZP,10,20160919,134000,136.7400000
GAZP,10,20160919,135000,136.7000000
GAZP,10,20160919,140000,136.9100000
GAZP,10,20160919,141000,137.0000000
GAZP,10,20160919,142000,136.6800000
GAZP,10,20160919,143000,136.8100000
GAZP,10,20160919,144000,136.9700000
GAZP,10,20160919,145000,136.8500000
GAZP,10,20160919,150000,136.7800000
GAZP,10,20160919,151000,136.7700000
GAZP,10,20160919,152000,136.7000000
GAZP,10,20160919,153000,136.7000000
GAZP,10,20160919,154000,136.6600000
GAZP,10,20160919,155000,136.7800000
GAZP,10,20160919,160000,136.8800000
GAZP,10,20160919,161000,136.8800000
GAZP,10,20160919,162000,136.8900000
GAZP,10,20160919,163000,136.8100000
GAZP,10,20160919,164000,136.7400000
GAZP,10,20160919,165000,136.7700000
GAZP,10,20160919,170000,136.5400000
GAZP,10,20160919,171000,136.4700000
GAZP,10,20160919,172000,136.3800000
GAZP,10,20160919,173000,136.4600000
GAZP,10,20160919,174000,136.2300000
GAZP,10,20160919,175000,136.2600000
GAZP,10,20160919,180000,136.3000000
GAZP,10,20160919,181000,136.1800000
GAZP,10,20160919,182000,136.2900000
GAZP,10,20160919,183000,136.2400000
GAZP,10,20160919,184000,136.5900000
GAZP,10,20160920,100000,135.8700000
GAZP,10,20160920,101000,135.6200000
GAZP,10,20160920,102000,135.5000000
GAZP,10,20160920,103000,135.3600000
GAZP,10,20160920,104000,135.6400000
GAZP,10,20160920,105000,135.6600000
GAZP,10,20160920,110000,135.6800000
GAZP,10,20160920,111000,135.3200000
GAZP,10,20160920,112000,135.3300000
GAZP,10,20160920,113000,135.3000000
GAZP,10,20160920,114000,135.2000000
